idx,sentence,emotion
605,"no , it ' s been three nights in a row .",neutral
606,"yeah , she finally stopped crying yesterday , but then she found one of richard ' s cigar butts out on the terrace , so .",neutral
607,"oh , okay that explains it .",neutral
608,"i got a call at two in the morning , but all i could hear was , like , this high squeaky sound , so i thought okay its like a mouse or a opossum .",neutral
609,but then i realized where would a mouse or a opossum get the money to make the phone call .,non-neutral
610,"so uh , man , are you gonna go to the play with me tonight ?",neutral
611,"y ' know what , i don ' t know how comfortable i am going to see how hot the sex is between some guy and your girlfriend .",disgust
612,"yeah , i know but",neutral
613,"oh no - no - no , i ' m there .",neutral
614,hey !,surprise
615,hey mon ! want some pancakes ?,joy
616,you made pancakes ?,surprise
617,yep ! grab a plate .,joy
618,okay .,neutral
619,"no - no , stay right there . gettin ' closer .",neutral
620,"okay , okay , but don ' t worry , because we also have cereals , muffins , waffles ,",neutral
621,"listen also we ' re uh , we ' re watching the game here saturday night , if people want to come over .",neutral
622,oh yeah !,joy
623,"yes , if the foxhole was lined with sandwiches .",neutral
624,"yeah , hero sandwiches .",neutral
625,well you all know that i ' m a pacifist so i ' m not interested in war in any way .,neutral
626,but y ' know what ?,neutral
627,"when the revolution comes , i will have to destroy you all .",neutral
628,not you joey .,neutral
629,oh my good god .,surprise
630,"hey ! continuing the countdown of your favorite meals . tonight , no . 3 , macaroni and cheese with cut up hot dogs .",neutral
631,"look , you have done enough ! okay ? you have to stop this now .",anger
632,"i will ! but not tonight . for dinner music , i thought we could listen to that tape you made me .",joy
633,"oh , the mixed tape .",neutral
634,the way you look tonight,joy
635,you are just the sweetest .,joy
636,no ! you ' re the sweetest !,joy
637,hey !,joy
638,hey !,joy
639,"hey , guess what i ' m doing tonight .",neutral
640,what ?,neutral
641,i ' m checking out the restaurant with pete .,neutral
642,"ohh , monica , i am so excited for you .",joy
643,wait - wait - wait ! wait !,non-neutral
644,"so honey this uh , this threesome thing umm , i mean how - how are you gonna start to find",neutral
645,"ooh , actually i ' ve been making a list of all the women i know who might be into doing this !",joy
646,"oh . wow ! huh . boy ! well , someone ' s been doing their homework .",surprise
647,"yeah . ooh , and i know gail rosten is in there twice , but she is so",neutral
648,"oh , i know . y ' know , just - just talking about it is getting me kinda",neutral
649,"oh , me too .",neutral
650,"and then , we could ' ve gone from the ceremony to the reception with you in the sidecar !",joy
651,"ross , it just wouldn ' t have been feasible .",neutral
652,but having a dove place the ring on your finger would ' ve been no problem ?,non-neutral
653,it was really fun being married to you tonight .,joy
654,"yeah ! and ! and , it was the easiest 400 bucks i ' ve ever made .",joy
655,"okay ross , can i uh , can i ask you something ?",non-neutral
656,yeah .,neutral
657,"that proposal , at the planetarium",neutral
658,"i know , i know it was stupid .",sadness
659,are you kidding !,surprise
660,"with the , with the lilies , and - and the song , and the stars !",joy
661,it wasreally wonderful !,joy
662,did you just make that up ?,surprise
663,"no , actually i thought about it when , when we were going out .",neutral
664,"it ' s how i imagined i uh , i would ask you to marry me .",neutral
665,"well , that would ' ve been very hard to say no too .",neutral
666,"it ' s a good thing i didn ' t do it , because it sounds like it would ' ve been a very expensive wedding . okay , good night",neutral
667,goodnight,neutral
668,even if the sidecar had a windscreen so your hair wouldn ' t get messed up ?,neutral
669,i will think about it .,neutral
670,that ' s all i ' m askin ',neutral
671,"you guys ! it was bananas , cream , and beef ! i - i just cannot believe that you ate that so that i wouldn ' t feel bad !",surprise
672,"well actually , i - i didn ' t eat mine . it ' s still in the bathroom .",non-neutral
673,"no it isn ' t , i ate that .",neutral
674,well we left ours in monica ' s bedroom .,neutral
675,"nope , got it and i got yours too .",neutral
676,"okay , so we went to the beach , because phoebe found out about this lady who knew her mom and dad , and i don ' t really know what happened with that .",neutral
677,and that ' s i ' m so glad there ' s no problem .,joy
678,"that ' s fine , actually i ' m on the hiring committee , so there ' ll be at least one friendly face .",neutral
679,ohh ! that ' s great !,joy
680,"you know , junior miss is where i started . oh , i had to sleep with the",neutral
681,really !,surprise
682,no - ho - ho !,non-neutral
683,yeah .,neutral
684,"i mean , no - no - no - no - no , don ' t you worry , i ' m sure with your qualifications you won ' t need to sleep with some guy to get that job .",neutral
685,"although , i might need some convincing .",neutral
686,"well , i , umm",non-neutral
687,"kidding ! god , i feel wild today !",joy
688,oh my god ! chandler just left though !,surprise
689,"yeah but , maybe it ' s not what we think . maybe it ' s tell monica i ' m sorry idrank the last of the milk .",neutral
690,"or maybe he - he was writing to tell her that - that he ' s changed his name , y ' know ? tell monica i ' m sorry .",neutral
691,i think it means he freaked out and left !,surprise
692,don ' t be so negative ! good god ! isn ' t it possible that sorry is sitting in there right now !,non-neutral
693,"okay . phoebe , i - i think ross is right . what are we gonna do ?",non-neutral
694,"lookokay , i ' m just gonnai ' m gonna have to go find him and bring him back !",neutral
695,okay ?,neutral
696,"you - you make sure monica does not find out , okay ?",neutral
697,okay .,neutral
698,okay,neutral
699,"i will , i will find him .",neutral
700,hey !,joy
701,hi ! hey !,joy
702,do you guys know any cute guys ?,neutral
703,"well , of course i do ! my good friend joey over here .",joy
704,"oh , i ' m sorry . thank you chandler .",non-neutral
705,"anyway , there ' s this big charity ball this weekend and ralph lauren bought a table , so i kinda have to go",neutral
706,what ' s the charity ?,neutral
707,"i don ' t know , something either trees or diseaseralph mumbles a lot .",neutral
708,does ralph mumble when you ' re not paying attention ?,neutral
709,yeah ! it ' s weird . but the thing is need to find a date .,surprise
710,"well , what kind of guy are you looking for ?",neutral
711,hey !,joy
712,what are you guys doing later ?,neutral
713,"oh , rachel and i have appointments to get our hair cut .",neutral
714,we do ?,surprise
715,i want to see what he wants first .,neutral
716,okay .,neutral
717,i just found out that elizabeth ' s dad wants to meet me .,non-neutral
718,"wait a minute , hold the phone ! you ' re not elizabeth ' s dad !",surprise
719,"come on guys , i - i really want this guy to like me .",fear
720,it - it would really help me out if you guys were here to make me look good .,non-neutral
721,of course we ' ll help ! yeah ! we ' ll be here !,joy
722,thanks !,joy
723,we know how tough those parent / teacher conferences can be .,neutral
724,"oh , hi ! how are you doing ?",joy
725,i ' m okay . i gotta go down to the police station and look at mug shots .,sadness
726,oh .,neutral
727,"thanks for having me over , you guys .",neutral
728,tag ?,neutral
729,y - you ' re going ?,non-neutral
730,"uh we didn ' t , uh we didn ' t get the chance to talk .",neutral
731,"uh , so , where did you say you ' re from again ?",neutral
732,colorado .,neutral
733,"ah , what good are you .",neutral
734,"look , um , i think we should talk about what happened on the terrace .",neutral
735,okay .,neutral
736,"ah , i - i never should have said what i said .",sadness
737,ity ' know what ?,neutral
738,it just doesn ' t matter how i feel .,sadness
739,"i mean we work together , so nothing could really ever happen between us , and what i would love is just to go to work on monday , and - and never talk about this again , okay ?",sadness
740,"um , i ' m not .",neutral
741,"oh , god , i knew it , that i freaked you out .",sadness
742,"no , you didn ' t . the only thing that freaked me out was you saying that nothing could ever happen between us .",sadness
743,really ?,surprise
744,"yeah , so , please don ' t fire me for doing this .",non-neutral
745,"okay , well , that ' s one less thing we have to do on monday .",neutral
746,"get him ! get him ! get him ! get - yes ! not laughing now , are ya pal !",non-neutral
747,"see buddy , that ' s all you need , a bunch of toothless guys hitting each other with sticks .",neutral
748,pass it ! pass it !,joy
749,he ' s open !,joy
750,shoot ! shoot ! shoot !,joy
751,"hey , look , we ' re on that tv thing !",surprise
752,i am so psyched i kept this chair for myself !,joy
753,"yeah , me too .",neutral
754,"hey , how ' show ' s the uh , miracle chair ?",neutral
755,fine .,neutral
756,"yeah ? wow ! y ' know , that this thing has speakers in the headrest !",surprise
757,no . really ?,surprise
758,yeah ! you can hook it up to your tv,non-neutral
759,my chair heals itself .,neutral
760,"tiger ! dragon ! iceberg ! joseph , did you even study at all last night ?",anger
761,"yes ! yes , i did .",non-neutral
762,then do iceberg !,non-neutral
763,g - sharp .,neutral
764,g,neutral
765,what ! i didn ' t touch a guitar !,surprise
766,"no , but you ' re questioning my method !",anger
767,"no , i ' m not questioning it , i ' m saying it ' s stupid ! what !",anger
768,thank you .,neutral
769,y ' know none of my other student thought i was stupid .,non-neutral
770,"your other student , was you !",anger
771,"yeah , well , y ' know maybe you just need to try a little harder !",anger
772,"look , maybe i need to try a real teacher !",anger
773,right here !,non-neutral
774,here !,anger
775,"andy cooper , he teaches guitar and look ooh , there ' s a nice picture of him with a little kid and",neutral
776,fine ! you go learn from your qualified instructor ! but don ' t come crying to me when everyone ' s sick and tired of hearing you play,anger
777, baddest man in the whole damn town . ,neutral
778,"oh , fine ! take his side !",anger
779,"and shame on you ! you should know better , joey needs to work . now come on !",anger
780,hey !,anger
781,no ! ah - ah - ah - ah - ah ! you can have this back when the five pages are done ! ahh !,non-neutral
782,hi !,joy
783,hi .,neutral
784,"hi . umm , i think there ' s something that we really need to talk about .",non-neutral
785,"i think we do . why don ' t we go inside ? look uh , i know why you ' re here .",sadness
786,you do ?,surprise
787,"yeah , and to save you from any embarrassment umm , i think maybe i should talk first .",neutral
