idx,sentence,emotion
619,"we ' re gonna be all right . i mean , even if we ' re not married this baby is gonna be so loved . not just by us .",joy
620,that ' s right ! by his uncle too !,joy
621,and by you .,joy
622,"okay bobby , why don ' t we just come over here and let them have a little moment .",neutral
623,come here !,non-neutral
624,no ! seriously ! what ' s wrong with you !,non-neutral
625,i had a really nice time tonight .,joy
626,so did i . i ' m really glad monica asked us out .,joy
627,"i ' d love to ask you in , but uh , my sister ' s visiting and i think she ' s asleep on the couch .",neutral
628,you ' re sister ? you ' re sister ' s asleep on the couch ? oh ! i saw,surprise
629,"oh hey , great , you ' re up . rachel , this is my sister krista . krista , this is rachel .",neutral
630,hi !,joy
631,"nice to meet you . i wish you ' d told me we were having company , i ' d fix myself up !",surprise
632,like it would help .,neutral
633,you are so bad !,non-neutral
634,you are !,non-neutral
635,you are !,non-neutral
636,you are !,non-neutral
637,you are !,non-neutral
638,you are !,non-neutral
639,you are !,non-neutral
640,you are so dead ! i ' m gonna get you .,non-neutral
641,"uh , it was very nice meeting you .",neutral
642,"oh my god , it ' s that victoria ' s secret model . something . something goodacre .",surprise
643,"hi mom , it ' s jill .",neutral
644,"she ' s right , it ' s jill . jill goodacre . oh my god . i am trapped in an atm vestibule with jill goodacre !",surprise
645,"yeah , i ' m fine . i ' m just stuck at the bank , in an atm vestibule .",neutral
646,jill says vestibule . i ' m going with vestibule .,neutral
647,"i ' m fine . no , i ' m not alone . i don ' t know , some guy .",neutral
648,"oh ! some guy . some guy . ' hey jill , i saw you with some guy last night . yes , he was",joy
649,"i say , drew !",non-neutral
650,are you seeing anybody right now ?,neutral
651,"og - ee - op , i ' m not asking for me , i ' m i mean no , i ' m - i ' m not gay , i ' m not asking you out .",non-neutral
652,i ' m not - i ' m not - i ' m not gay !,non-neutral
653,personal shopping ? what is that ? like where you walk around with snooty rich people and tell them what to buy ?,neutral
654,uh - huh .,neutral
655,that sounds great !,non-neutral
656,hey !,non-neutral
657,"umm , excuse me , we switched apartments . you can ' t eat are food anymore , that - that gravy train had ended .",non-neutral
658,there ' s gravy ?,surprise
659,if you have the big apartment you have to deal with people coming over all the time .,neutral
660,"that fridge has got to be stocked , okay , that ' s your department now .",neutral
661,what are you doing ?,neutral
662,i think i left a donut up here .,neutral
663,"so , in conclusion , the lines all go up , so i ' m happy .",neutral
664,great job team !,joy
665,tomorrow at 8 : 30 .,neutral
666,phil !,non-neutral
667,nice job .,joy
668,stevens !,non-neutral
669,way to go !,joy
670,"joel - burg , you maniac !",joy
671,i love ya !,joy
672,bing !,joy
673,"good job , couldn ' t have done it without ya .",joy
674,"thank you , sir .",neutral
675,"oh , excuse me . i forgot my briefcase y ' know , by accident .",neutral
676,"of course , you did .",non-neutral
677,forgot something else too ya bastard !,non-neutral
678,"well , what about you ?",neutral
679,you ' re not feeling left out or anything are ya ?,neutral
680,"no . no , not at all , that ' s - that ' s ridiculous .",non-neutral
681,"everybody else got one , and you want one too . don ' t you ?",non-neutral
682,"ye - ye - yeah , yes i do !",sadness
683,"now get on out of here , you !",non-neutral
684,hey bob .,neutral
685,hey ! how ' s my pal toby doing today ?,joy
686,"if i see him , i ' ll ask .",neutral
687,toby !,joy
688,hey - hey ! bing ? was that bob from six you were just talking too ?,non-neutral
689,yeah !,joy
690,oh then you know each other .,neutral
691,we ' re on a semi - first name basis .,neutral
692,what do you think of adding him to our team ?,neutral
693,"bob ? ooh , working here with us ? everyday ? yeah , i don ' t know if he has what it takes .",non-neutral
694,really ? they love him down on six .,surprise
695,but this is eleven . it ' s almost twice as hard up here .,neutral
696,hey ! guess what i got for your wedding !,joy
697,a freakish thin date with a hanger for her head ?,neutral
698,"no . rachel hooked me up with a tux ! but not just any tux , batman ' s tux !",joy
699,what ?,surprise
700,that ' s right ! made expressly for val kilmer and worn by him in the hit filmthat batman film he was in .,joy
701,you can ' t wear that ! i ' m wearing the famous tux ! james bond ' s tux !,anger
702,so ?,neutral
703,soif you wear that you ' ll make mine less special .,sadness
704,"sorry , i just don ' t like the idea of when i say "" i do , "" he ' s thinking , "" yeah , i ' d do her too ! """,non-neutral
705,well then we still have a problem .,neutral
706,yeah !,neutral
707,with what ?,neutral
708,"well , we ' re trying to find someone to perform our wedding and they ' re all either boring or annoying or y ' know , can ' t stop staring at the ladies .",neutral
709,oo ! you should have one of us do it !,joy
710,"phoebe , we ' re getting",neutral
711,no ! no ! it ' s - it ' s uh a real thing ! anyone can get ordained on the internet and perform like weddings and stuff !,joy
712,are you serious ?,surprise
713,yes ! a friend of mine did it and it ' s totally legal !,joy
714,i call it !,joy
715,what ! no ! it was my idea !,anger
716,guys thank you very much but neither of you is marrying us .,neutral
717,does calling it not mean anything anymore !,anger
718,"we are going to have a legitimate member of the clergy ! and when i say legitimate i mean , gay and in control of his saliva !",neutral
719,"see , i see . big passion in your future .",joy
720,really ?,surprise
721,i do .,neutral
722,"oh ross , you ' re so great . [ she playfully rubs his head and gets up ]",joy
723,it ' s never gonna happen .,non-neutral
724,everybody knows !,non-neutral
725,"that was supposed to be a good thing , i forget why .",neutral
726,"just listen , monica , i , do you know , okay , do you know , i couldn ' t sleep for like a month because i got like a dot of ink on one of the sofa cushions .",neutral
727,"well , you - you coulda just turned the cushion over .",neutral
728,"yeah , i would ' ve except i had a big spaghetti stain on the other side .",neutral
729,what !,surprise
730,"okay , this is what i ' m talking about , this . i - i need to live in a land where people can spill .",neutral
731,you can spill . in the sink .,neutral
732,"aw , honey it ' s not your fault , y ' know this is who you are , and i love you , and i want us to be friends , and if i keep living here i don ' t see that happening .",sadness
733,"i love you , too .",joy
734,"aww , good . what ?",non-neutral
735,what ? i ' m just said .,sadness
736,"no you ' re not , you ' re wondering which cushion it is .",neutral
737,oh my god ! are you serious !,surprise
738,uh - huh .,neutral
739,i would love to live with you ross ; that ' s - that ' s great ! thank you !,joy
740,"well , i ' m - i ' m just glad i could , y ' know , help you out .",neutral
741,"wow ! i ' m - i ' m so happy for you guys . this is so - so , not stupid .",non-neutral
742,"ross - ross , you have no idea what this means to me !",joy
743,"i mean , i mean i was gonna be homeless .",sadness
744,you just saved me !,joy
745,you ' re my hero !,joy
746,"hero , i uh , i don ' t knowwell , all right .",neutral
747,"oh , i have to go tell monica what a wonderful brother she has !",joy
748,"oh please ! you ' re gonna say things now , aren ' t ya ?",non-neutral
749,no .,neutral
750,"no , i won ' t .",neutral
751,"but i should tell you this , this exact same thing happened to my roommate denise .",neutral
752,"she moved in with a guy who was secretly married to her and he said he didn ' t love her , but he really did , and it just blew up !",non-neutral
753,and that ' s how she ended up living with me !,non-neutral
754,"okay , that ' s a lie .",neutral
755,ugh !,disgust
756,what happened ?,neutral
757,i ended up at ross ' s place .,neutral
758,"oh , i musta missed counted or something .",neutral
759,damn !,anger
760,she ' s not there anymore .,non-neutral
761,"oh , l - l - look , ross is doing his ' watching tv ' bit .",neutral
762,"no joey , i think he ' s just watchin ' tv .",neutral
763,". dammit , hire the girl ! okay , everybody ready ?",non-neutral
764,"uh , listen , i just wanna thank you for this great opportunity .",joy
765,lose the robe .,neutral
766,me ?,surprise
767,that ' s great .,joy
768,"well , i ' m gonna get another espresso . can i get you another latte ?",neutral
769,"no , no , i ' m still working on mine .",neutral
770,that ' s it ?,surprise
771,"yeah , it was really hard .",non-neutral
772,"oh , yeah , that hug looked pretty brutal .",neutral
773,"ok , you weren ' t there .",non-neutral
774,"wow ! that ' s ah , that ' s pretty nice !",joy
775,pretty nice ?,neutral
776,"you ' ll have to pardon my roommate , he wanted to marry this .",neutral
777,"we don ' t have 50 bucks , but would you be willing to trade for it ? we ' ve got a canoe .",neutral
778,"y ' know , i , i really don ' t think we need a canoe .",neutral
779,you gotta take the canoe !,non-neutral
780,"all right , just , just take the entertainment center , and then when you get home , throw the canoe away !",neutral
781,we ' re not throwing it away ! i built that canoe !,anger
782,good for you !,non-neutral
783,pheebs ?,neutral
784,yeah ?,neutral
785,"okay . then i guess it ' s just , wait here then . hi . i need one fake ticket to yemen .",neutral
786,one ticket to yemen ?,surprise
787,"oh no - no - no , no . no , no , no , i just , i just need a pretend ticket .",neutral
788,"i ' m sorry sir , i don ' t understand .",surprise
789,what would you give to a kid if he wanted a ticket to play with ?,neutral
790,are you travelling with a child ?,neutral
791,no .,neutral
792,"all right , y ' know what , she ' s gonna think that i ' m handing you a credit card , but what i ' m really gonna do is hand you a library card .",neutral
793,"ah , sir a ticket to yemen is $ 2 , 100 and we don ' t take library cards .",non-neutral
794,what ' s the matter ? is something wrong ? do you have to stay ?,non-neutral
795,"okay , but this is the last time .",neutral
796,"with a chick - chick here , and a chick - chick there .",joy
797,"here a chick , there a chick , everywhere a chick - chick - - chicken .",joy
798,hey .,neutral
799,hey .,neutral
800,how ' s she doing ?,neutral
801,she ?,surprise
802,"well yeah , don ' t - don ' t you think it ' s a she ?",non-neutral
803,"i don ' t know . i can ' t tell , what ever it was went back in too quickly .",neutral
804,"well , anyway , i got to go change , i ' m ah , meeting some of the cast for drinks .",neutral
805,excuse me ?,non-neutral
806,what ?,neutral
807,"okay , good , so there you go . go with vince .",non-neutral
808,"yeah , but jason ' s really sensitive .",neutral
