id,utterance
2696,"and , he ' s the kinda guy who , when you ' re talking , he ' s listening , y ' know , and not saying ' yeah , i understand ' but really wondering what you look like naked ."
2697,i wish all guys could be like him .
2698,i know .
2699,you don ' t understand !
2700,elizabeth was about to ask me to go on a trip with her !
2701,is that taking it slow !
2702,"no , i ' m not ready for this !"
2703,okay ?
2704,what - what do i tell her ?
2705,just tell her the truth ! tell her you ' re not ready .
2706,"i can do that . oh - oh , what if she gets upset ?"
2707,then you distract her with a
2708,"or ! you can just , y ' know"
2709,what the hell are you doing ?
2710,what ? what the hell am
2711,"what ! what ? how do you , how do you even know its broken !"
2712,"oh - ho - ho , you think i don ' t know what breaks my fridge ? excuse me ! well what do you know ! broken ! that ' ll be $ 400 !"
2713,"joey , i"
2714,you pushed him !
2715,"joey , i did not break this ! okay ?"
2716,"all right . chandler , do you remember how i told you about our fridge ?"
2717,uh - huh .
2718,i still haven ' t gotten a check for your half yet .
2719,do
2720,i ' m not talking to you ! you broke my fridge !
2721,you broke a little girl ' s leg !
2722,i know . i feel horrible . okay .
2723,says here that a muppet got whacked on
2724,"well , i ' m gonna go see her . i want to bring her something , what do you think she ' ll like ?"
2725,maybe a
2726,i ' m gonna get back to retraining .
2727,hi .
2728,"six dollars , please ."
2729,six ? i just had it for one night . it ' s three .
2730,"eight o ' clock is the cut - off and , aww , it ' s 8 : 02 ."
2731,"y ' know in a weird way , you have too much power . look , you ' re gonna have to help me out here , cause i only have three ."
2732,i can help with that .
2733,oh my god . richard ? hi !
2734,hi !
2735,"wow ! your lip went bald . hey , thanks ."
2736,"so , you look great ."
2737,right .
2738,no you do . you . just .
2739,what ?
2740,you ' ve got panties stuck to your leg .
2741,"that ' s because i - i was just grabbing some things out of the dryer , and it ' s static cling ."
2742,or maybe it ' s just that god knew i ' d be running into you and saw an opportunity .
2743,it ' s good to see you .
2744,it ' s good to see you too .
2745,"i ' m supposed to attach a brackety thing to the side things , using a bunch of these little worm guys ."
2746,"i have no brackety thing , i see no whim guys whatsoever and - i cannot feel my legs ."
2747,i ' m thinking we ' ve got a bookcase here .
2748,it ' s a beautiful thing .
2749,what ' s this ?
2750,which goes where ?
2751,saltines ?
2752,"no , but would you like a thousand dollars and a football phone ?"
2753,"what ? oh my god , there ' s really money in here ."
2754,i know .
2755,"weird girl , what are you doing ?"
2756,"no , i want you to have it . i don ' t want it ."
2757,"no , no , i ha - i have to give you something ."
2758,"oh , that ' s fine , no ."
2759,would you like my tin - foil hat ?
2760,"no . ' cause you need that . no , it ' s okay , thanks ."
2761,"please , let me do something ."
2762,"okay , alright , you buy me a soda , and then we ' re even . okay ?"
2763,okay .
2764,okay .
2765,"ah monica , my star student ."
2766,"y ' know , you called me that before so i - i took the liberty of fashioning a star out of aluminum foil ."
2767,"now , no pressure , you like my cookies , you give me the star ."
2768,"oh , yum - yum - yum ."
2769,"wow ! a star ! i know you all hate me and - and i ' m sorry , but i don ' t care ."
2770,"okay joey , you ' re up next . this are good ! this is amazing ! you get an a !"
2771,"i can an a in - in school . hey , i ' m a dork ."
2772,joey ! i ' m so proud of you !
2773,i think you should give him your star .
2774,excuse me ? he doesn ' t even know what he ' s doing !
2775,we ' re all beginners here . nobody knows what they ' re doing .
2776,i do ! i ' m a professional chef ! oh relax ! it ' s not a courtroom drama !
2777,"if you ' re a professional chef , what are you doing taking introduction to cooking ?"
2778,yeah !
2779,"i ' m - i ' m sorry , it ' s just that umm ? well i - i cook at this restaurant , alessandro ' s , and umm i just got a really bad review"
2780,ha ! my point !
2781,"oh , no !"
2782,i don ' t think so !
2783,"you know , according to standard table tennis rules if at any time a player uses his non racket bearing hand to touch the playing surface he or she forfeits the point ."
2784,he was a lawyer !
2785,you said
2786,"well , she cornered me ! she asked if the wedding was in town ! i mean , what was i supposed to do !"
2787,lie !
2788,how hard is that !
2789,the check ' s in the mail !
2790,oh your baby is so cute !
2791,"i can ' t wait to read your book , ross !"
2792,!
2793,come on ! so she comes to the wedding ! i mean it won ' t be so bad .
2794,"what do you think , she ' s just gonna sit there quietly ?"
2795,you don ' t think she ' s gonna want to make a toast ?
2796,you don ' t think she ' s gonna want to grab the microphone and sing
2797,"oh my god , she ' s not gonna like the chicken that night either , is she !"
2798,y ' know what ? it ' s gonna be okay . y ' know what ? she ' s probably not gonna even want to come .
2799,really ?
2800,no ! that was a
2801,so - so you would ' ve just lied ?
2802,yes !
2803,would it really have been that easy ?
2804,yes !
2805,"good , so do it saturday night because we ' re going to dinner with her and clark ."
2806,"yeah , we haven ' t dropped it in"
2807,"2 hours , 27 minutes ."
2808,really !
2809,"i - i ' m not gonna be able to make it into work today , i don ' t feel very good ."
2810,yes !
2811,wow !
2812,"uh , for a second there i thought i was really better , but i ' m not ."
2813,hey rach !
2814,hey .
2815,check it out ! almost 3 hours without droppin ' it !
2816,"oh , wow ! congratulations , that ' s quite a waste of time ."
2817,rach ?
2818,yeah ?
2819,"you have scratches all over you , what happened ?"
2820,"well , it ' s my cat ."
2821,what !
2822,"oh yeah , i got a cat ."
2823,i don ' t want a cat !
2824,"oh , don ' t worry , it ' s not a cat ."
2825,yeah .
2826,you guys this cat is
2827,doesn ' t sound as crazy as paying a thousand dollars for a cat .
2828,what ! you paid a thousand dollars for a cat when you owe me 300 !
2829,"well , i was gonna let you play with it ."
2830,"all right , y ' know what , come on , do we really have to watch this while we eat ?"
2831,we don ' t know what could make this go away .
2832,"yeah , so no one touches the remote . and no one touches the tv !"
2833,and no one touches the
2834,"imagine a protective porn bubble if you will , okay ?"
2835,"well at least , i ' m going to mute it ."
2836,what is it hon ?
2837,i - i can ' t find anything that i want to eat !
2838,everything i eat makes me nauseous !
2839,"i ' m telling you , being pregnant is no piece of cake ? ooh !"
2840,cake !
2841,no .
2842,"aww , honey i ' m sorry ."
2843,god ! ooh ! what is that smell ? it ' s coming from the bathroom . ooh !
2844,wow ! pregnancy does give you some weird cravings .
2845,yeah ?
2846,"it ' s me . it ' s phoebe . listen there ' s something in here i want to eat , what - what smells so good ?"
2847,is it the shampoo ? it ' s guava .
2848,no !
2849,oh ! wait - wait ! is it my bologna sandwich ?
2850,yes . yes . yes . i can ' t believe it ! the baby wants bologna ! maybe he wants me to eat meat ? i can ' t eat meat !
2851,"oh , wait - wait ! maybe it ' s a pickle !"
2852,"this teramisu is , is excellent . did you make it mary - angela ?"
2853,no ! i did !
2854,"well , it ' s , it ' s yummy . so mary - angela do you like it ?"
2855,of course ! it ' s her favorite .
2856,"so um , mary - angela , what ' s your second favorite ?"
2857,more of grandma ' s teramisu .
2858,would you just please . give me the receipt cause this is great . it ' s top notch .
2859,that dies with me .
2860,so will i .
2861,"excuse yourself , and go to the bathroom ."
2862,oh no - no - no i was just squinting . that doesn ' t mean anything .
2863,just do it .
2864,will you excuse me i have to um .
2865,yeah .
2866,"i actually am , yeah ."
2867,"y ' know life - life ' s gonna had you all kinds of stuff , y ' know you learn your little lessons and hopefully you grow ."
2868,wanna hear a new song ?
2869,yeah .
2870,we ' d love too .
2871,okay .
2872,? jingle bitch screwed me over !
2873,go to hell jingle whore !
2874,go to hell go to hell .
2875,go to hell - hell - hell ? that ' s all i have so far .
2876,i think you ' re my favorite .
2877,which one do you have ?
2878,i don ' t care .
2879,"hi . hey , hi ! so uh , frank and alice wanted me to tell you that they ' re still outside making phone calls ."
2880,"but umm , i mean , did you talk to them about , y ' know"
2881,"yeah , umm , no honey ."
2882,"oh . it was a long shot . hey , you guys can i just like have a second alone with the babies ."
2883,"yeah , sure yeah . yeah ."
2884,"so , here you are ."
2885,it seems like yesterday i was talking to you in that little petri dish .
2886,"everyone said labor was the hardest thing i ' d ever have to do , but they were wrong this is ."
2887,"oh , i had the most fun with you guys !"
2888,i wish i could take you home and see you everyday .
2889,"okay , i ' ll settle for being your favorite aunt ."
2890,"i know alice ' s sister has a pool , but you lived in me ."
2891,"okay , so we ' re cool ."
2892,"yeah , we ' re gonna be great ."
2893,little high fives !
2894,ahh !
2895,ahh !
2896,ahh !
2897,"well , if you ' re gonna cry ."
2898,that ' s too hard . too hard !
2899,"all right boys , last chance for the tickets !"
2900,"or i ' ll give them to my new boyfriend , joshua ."
2901,no thank you .
2902,"wait - wait - wait - wait ! come on ! come on , let ' s trade ! the timing ' s perfect , i just clogged the toilet !"
2903,"look , i want those basketball seats as much as you do !"
2904,"okay , but we can ' t leave in the small apartment after we ' ve lived here !"
2905,didn ' t you ever read
2906,yes ! didn ' t you ever read
2907,"look , the only way i will even consider this is if they offer a lot more than just season seats ."
2908,it ' s the knicks !
2909,screw the knicks !
2910,whoa !
2911,i didn ' t mean that . i just meant that the apartment is worth so much more .
2912,huh .
2913,"no , frank ."
2914,no you can ' t quit college ! no ! you ' re in college ? really ?
2915,"yeah , refrigerator college ."
2916,yeah .
2917,"yeah , y ' know when we found out we were going to have a baby , y ' know i figured y ' know like i should y ' know have like a career ? and i love refrigerators !"
2918,you can ' t give up on your dream .
2919,"no , it ' s okay . we ' re - we ' re gonna have three kids ! and that ' s - that ' s a different kind of dream . three kids and no money ."
2920,"okay , when are we gonna tell rachel what is actually gonna happen ?"
2921,"soon ! i - i just couldn ' t before . you saw how upset joey got ! i couldn ' t do that to her , she ' s my best friend !"
2922,"well , joey ' s my best friend ."
2923,i ' m not your best friend ?
2924,you just said ? of course you ' re my best friend . would you please tell rachel though ?
2925,"all right , all right , at least i ' m prepared ."
2926,okay . oh yes .
2927,hey !
2928,hey - hey !
2929,these aren ' t for you ! are you upset ?
2930,i am now !
2931,hey roomie !
2932,"okay , bye !"
2933,"rach , there ' s something uh , important i have to tell you ."
2934,eight ! easy eight .
2935,wow ! i can ' t believe i actually rolled an eight .
2936,that was
2937,wait a minute . that wasn ' t a hard eight ! last night i rolled a hard eight .
2938,"that ' s right ! it was the wrong kind of eight , no wedding ! damnit !"
2939,i wanted it so bad ! wanna go pack ?
2940,"yeah . we ' re doing the right thing , right ?"
2941,"ohh , of course we are ! we left it up to fate . if we were supposed to get married there would be a clear - cut sign ."
2942,"look , maybe i got carried away before ."
2943,but there ' s something you gotta know .
2944,"if i ' m the best , it ' s only because you ' ve made me the best ."
2945,keep talking .
2946,i mean i was nothing before you .
2947,call the other girls and ask .
2948,which wouldn ' t take long .
2949,"but when i ' m with you , and we ' re together , oh ? my ? god ."
2950,really ?
2951,oh - aw my god !
2952,"now , i understand if you never want to sleep with me again , but that would be wrong ."
2953,we ' re too good !
2954,"we owe it , to sex !"
2955,"well , if we owe it ? oh my ? when is joey gonna be home ?"
2956,"well , i was kinda hoping we could do this without him . oh no - no - no , leave the gloves on ."
2957,"but , i just cleaned the bathroom ."
2958,"yeah , why don ' t we lose the gloves ."
2959,yeah .
2960,"all right , let ' s show them how it ' s done ."
2961,okay .
2962,ow !
2963,y ' know that wasn ' t part of it ?
2964,i know !
2965,"i missed you - you ugly , flat faced old freak !"
2966,excuse me ?
2967,oh ! him .
2968,oh . whew !
2969,"i missed this apartment ! now , this is a grown - up ' s apartment ! y ' know , i - i should be with a grown - up , do you know what i mean !"
2970,"yeah ! you ' re saying , you need to be with someone more mature . maybe someone with , a license to practice medicine . or a mustache ."
2971,"y ' know , let ' s face it , i ' m not a kid anymore !"
2972,i - i need to be with someone who - who wants the same things that i do !
2973,"i mean coming to my place of work and telling me that you love me , i want that !"
2974,"talking about pig sex over lunch , i"
2975,i think that ' s fair .
2976,fair ?
2977,please don ' t even talk to me about fair !
2978,fair would ' ve been you wanting to marry me back then !
2979,or fair would ' ve been chandler wanting to marry me now !
2980,"believe me ,"
2981,it ' s okay ! shh ! hey . hey . sh .
2982,nothing . i don ' t kn ? umm . i don ' t know . umm
2983,i know .
2984,"y ' know , i - i ? i have to figure ' some st ? y ' know , some stuff before i can"
2985,sounds good .
2986,it really was !
2987,"it ' s gonna be okay , right ? i mean she ' s not gonna leave me ? this is , this is fixable ."
2988,"oh yeah , yeah , sure . absolutely ."
2989,by me ?
2990,"oh , no !"
2991,no - no .
2992,"well , unless you make some kind of big gesture ."
2993,"yeah , big !"
2994,"uh - oh , shht ! the misses ."
2995,"gunther , can i get a coffee to go ?"
2996,monica .
2997,i ' m still not done not wanting to talk to you .
2998,just tell me what i need to do to make things right .
2999,what !
3000,"well , that ' s what we do ."
3001,"y ' know , i - i mess up and then you tell me how to fix it and then i do and then y ' know you think i ' m all cute again ."
3002,really ?
3003,i ' m really tired of being your relationship tutor .
3004,you ' re gonna have to figure this one for yourself .
3005,all right ?
3006,y ' know what ?
3007,"if you ' re too afraid to be in a real relationship , then don ' t be in one ."
3008,hi !
3009,hi !
3010,"so umm , what ' s this book about ?"
3011,you didn ' t read this one either !
3012,"well , i was gonna , but i accidentally read something else ."
3013,what ?
3014,vogue
3015,no ! you should ' ve read it yourself !
3016,come on phoebe ! don ' t be such a goodie - goodie !
3017,fine !
3018,"okay , all right , so jane eyre , first of all , you ' d think she ' s a woman , but she ' s not ."
3019,she ' s a cyborg .
3020,a cyborg ! isn ' t that like a robot !
3021,"yeah , this book was light years ahead of its time ."
3022,"sorry i ' m late . let ' s get started . so , what did everybody think about jane eyre ?"
3023,"umm , rachel and i were just discussing it and she had some very interesting insights ."
3024,"well , go ahead rachel ."
3025,"uh , thank you phoebe ."
3026,"umm , well , what struck me most when reading jane eyre was uh , how the book was so ahead of its time ."
3027,"if you ' re talking about feminism , i think you ' re right ."
3028,"yeah , well , feminism yes , but also the robots ."
3029,"excuse me , is this your car ?"
3030,yeah .
3031,"well i don ' t think it ' s very nice of you to park here , y ' know you ' re blocking the entrance ."
3032,don ' t worry about it . it ' s not a problem .
3033,"well , it ' s a problem for me , which means it ' s a problem for you ' cause i ' m a cop ."
3034,so am i !
3035,"ohh , no ."
3036,"oh okay , so you ' re a cop which means you can park anywhere , ' cause i know that ' cause i ' m a cop too ."
3037,"so , all right , keep up the good work ."
3038,10 - 4 .
3039,"hey , wait a second ! so wait , what precinct are you with ?"
3040,"i - i ' m with the umm , the 57"
3041,"oh , i know a guy in homicide up there ."
3042,"i ' m in vice . yeah , in fact i ' m undercover right now . i ' m a whore ."
3043,who - who else is in vice up there ?
3044,"umm , do you know , umm sipowicz ?"
3045,"sipowicz ? no , i don ' t think so ."
3046,"yeah , big guy , kinda bald ."
3047,"no , i don ' t know him ."
3048,"don ' t try to call him or anything , ' cause he ' s not there , he ' s out . his umm , his partner just died ."
3049,"wow umm , tell sipowicz i ' m real sorry for his loss ."
3050,"i - i sure will , take care ."
3051,"hey by the way , i ' m sure sipowicz is gonna be all right . i heard that kid from"
3052,oh .
3053,i ' m hurt !
3054,"i ' m actually hurt , that you would think that i would send you any of those things out of any thing other than love ."
3055,hurt !
3056,hurt !
3057,all right ross ! i get it !
3058,"oh , it was so amazing . after the love making ."
3059,oh my .
3060,yep .
3061,"i just , i just watched her sleep for like hours , just breathing in and breathing out ."
3062,"and then i knew she was dreaming cause , cause her eyes keep going like this ."
3063,"i ' m telling ya , joanna ' s got it all wrong ."
3064,okay ?
3065,"all i said was , ? this was fun ."
3066,let ' s do it again sometime .
3067,i ' ll give you a call ?
3068,"ohh , gee . i wonder why she thinks you ' re going to call her ?"
3069,that ' s what you say at the end of a date .
3070,"you can ' t just say , ? nice to meet you , good night ?"
3071,to her face ?
3072,"look it ' s the end of the date , i ' m standing there , i know all she ' s waiting for is for me to say ? i ' ll call her ? and it ' s just y ' know , comes out ."
3073,"i can ' t help it , it ' s a compulsion ."
3074,"come on rach , when a guy says he ' s going to call , it doesn ' t mean he ' s going to call . hasn ' t it ever happened to you ?"
3075,"well , they always called ."
3076,"hmm , bite me ."
3077,"so this guy was all and i ' m all , buffay , homicide . it was just so cool !"
3078,"phoebe , you were supposed to take that back !"
3079,i know but i ' m having so much fun doing good deeds .
3080,"okay , but impersonating a police officer is a serious thing . you could get arrested ."
3081,"you could get arrested , right now ! all right , yeah , i gotta take it back . i ' m totally drunk with power ."
3082,hey .
3083,hey ! oh .
3084,"hi , joe ."
3085,"yeah , i didn ' t know you guys were going to be here ."
3086,"hey joey , sweetie , taste this ."
3087,what ! why !
3088,what is going on with you ?
3089,nothing !
3090,"oh , come on ! you ' ve been acting strange all day !"
3091,"all right ! there is something . i kinda had a dream , but i don ' t want to talk about it ."
3092,whoa - whoa - whoa - whoa - whoa - what - what if martin luther king had said that ? i kinda have a dream ! i don ' t want to talk about it .
3093,"well , it involved monica ."
3094,you had a dream about a girl that i am seeing !
3095,"oh , that is so cool !"
3096,i can ' t tell you how many times i ' ve dreamt about a girl that he was seeing .
3097,anyway we ' re talking about your dream .
3098,i love you .
3099,your dream ?
3100,not unless different means the same .
3101,what is that ?
3102,i think it ' s the dying cat parade .
3103,it sounds like it ' s coming from across the street .
3104,oh my god !
3105,what ?
3106,"yeah ! oh yeah , you ' ll be fine ! it - it ' ll be uh , just like bungy jumping . y ' know ? but instead of bouncing back up you - you won ' t ."
3107,what if i smack my head on the concrete ?
3108,"well , i ' m not gonna lie to you joey , it ' s a possibility ."
3109,i don ' t know ross !
3110,"i - i tell you what , let ' s flip to see who does it , okay ?"
3111,"you - you call it in the air , all right ?"
3112,"oh , all right . tails ! can you - can you see what it is ?"
3113,no .
3114,"okay . well , you be careful ."
3115,what ?
3116,no !
3117,no ross !
3118,no - no !
3119,stop !
3120,i ' m not jumping !
3121,"okay , look i have an audition tomorrow and i can ' t go if i break my leg ."
3122,well i ' m not jumping ! i have a son ! okay ? he won ' t have a father if - if i die !
3123,"well all right so , it looks like we ' re even !"
3124,"so , come on , what was the big news pete wanted to tell you mon ! or should i say mrs . monica becker ?"
3125,"no - no - no oh , keep your name , don ' t take his name ."
3126,he didn ' t ask me to marry him .
3127,ohh .
3128,well then
3129,he wanted to tell me he ' s gonna compete is some ultimate fighting competition thingy .
3130,pete !
3131,why ! what is it ?
3132,i bet he sensed that i was ready to have sex with another guy .
3133,"well , umm , why don ' t you give him a call ?"
3134,okay . are you sure you wanna hear this ?
3135,"oh , i ' m sure ."
3136,chip !
3137,"hi , it ' s rachel ."
3138,rachel green .
3139,"yeah , umm , you left me a message ."
3140,"yes you did , my roommate wrote it down ."
3141,monica geller .
3142,ohh .
3143,"oh , that ' s right ! he called to ask out monica ! that - that ' s gotta be embarrassing !"
3144,"mon you definitely have to make it a theme wedding , and the theme could be , ? look how much money we ' ve got ? y ' know , i mean you could put , you could put money in - in the invitations !"
3145,you - you could have like little money place settings .
3146,"and ah , you could start with a money salad !"
3147,"i mean it ' ll be dry , but people"
3148,"would you stop ? we ' ve only been going out a couple of weeks , i mean we don ' t even know if he ' s gonna propose ."
3149,"yes , but this is pete ."
3150,okay ?
3151,"he ' s not like other people , on your first date he took you to rome ."
3152,for most guys that ' s like a third or fourth date kinda thing .
3153,"well if - if that ' s what it is , then it ' s - it ' s crazy ."
3154,monica ' s right . we ' re talking about getting married here . okay ? she - she can ' t just rush into this .
3155,"oh please , what do you know ! you married a lesbian !"
3156,all right . i gotta go . i have break up with vince .
3157,"oh , so you ' re going with the teacher , huh ?"
3158,"yeah , i like vince a lot , y ' know ?"
3159,"but , it ' s just jason ' s so sensitive , y ' know ?"
3160,"and in the long run , i think sensitive it ' s just better than having just like a really , really , really nice butt ."
3161,jason !
3162,definitely jason !
3163,"okay , wish me luck !"
3164,good luck !
3165,"oh my god ! sorry , i was just imagining what it ' d be like to catch the money bouquet ."
3166,"so you talked to your dad , huh ."
3167,yeah .
3168,"he ' s gonna keep cheating on my ma like she wanted , she ' s gonna keep pretending she doesn ' t know even though she does , and my little sister tina can ' t see her husband any more because he got a restraining order . which has nothing to do with anything except that i found out today ."
3169,wow .
3170,things sure have changed here on waltons mountain .
3171,"so joey , you okay ?"
3172,"yeah , i guess ."
3173,"it ' s just parents , after a certain point , you gotta let go ."
3174,"even if you know better , you ' ve gotta let them make their own mistakes ."
3175,"just think , in a couple of years we get to turn into them ."
3176,"if i turn into my parents , i ' ll either be an alcoholic blond chasing after twenty - year - old boys , or ."
3177,i ' ll end up like my mom .
3178,hey .
3179,"hey , pheebs ."
3180,how ' s it going ?
3181,"oh , okay , except i broke up with roger ."
3182,aw .
3183,"yeah , right ."
3184,aw !
3185,what happened ?
3186,"i don ' t know , i mean , he ' s a good person , and he can be really sweet , and in some ways i think he is so right for me , it ' s just ."
3187,i hate that guy !
3188,so i ' ve been slowly phasing out the wine importing and focusing more on the cheese side of things .
3189,"cheese you say ? that ' s some pretty smelly work , huh don ?"
3190,excuse me ?
3191,"cheese , it ' s smelly . you must smell a lot of the time too ."
3192,"uh , not really . but when it comes to cheese , i ' m one of the people who thinks the smellier the better ."
3193,"me too ! yeah , chandler can ' t stand it . he won ' t even allow me to have blue cheese in the house ."
3194,and you ' re still married to him ?
3195,you know what i ' d love to do ?
3196,"i would like to go to france and eat nothing but bread and cheese , not even bread , just cheese ."
3197,"no , i want the bread ."
3198,yeah .
3199,"ah , and pastries ? and pate ."
3200,"oh , i ' m really not high , it ' s just i used to be fat ."
3201,"well if you where ever enter the loire valley let me know , i ' ve got a great little villa you can stay at ."
3202,is it made of cheese ?
3203,"no . but god , a house made of cheese , wouldn ' t that be incredible !"
3204,i ' d move in tomorrow !
3205,oh come on ! are you listening to this ?
3206,i ' m so sorry .
3207,what do we do ?
3208,"i don ' t know , they both want to live in a house of cheese ! i don ' t know how you fight that ."
3209,hey ! terry .
3210,joey tribbiani ! i ' m surprised your big head could fit through our small halls ! i gotta go joey .
3211,wait !
3212,terry !
3213,"wait . look . wait i - i look , i ' m really sorry about before ."
3214,i was an idiot thinking i ' m too big to audition for you .
3215,you gotta give me another chance .
3216,i can ' t help you joey .
3217,hi .
3218,hi .
3219,"so , how are things going with crazy ? has she cooked your rabbit yet ?"
3220,"listen , you are hearing"
3221,"yeah well , maybe she should ' ve spent a little less time decorating and a little more time in the bedroom ."
3222,"well , i don ' t think"
3223,you think he ' s emotionally unavailable ?
3224,i think he can be .
3225,"well , maybe he wouldn ' t be if she didn ' t bring the office home every night !"
3226,"well , excuse her for knowing what she wants to do with her life !"
3227,"yeah well , she certainly knew what she was doing new year ' s eve 1997 ."
3228,i
3229,we want the last six years back !
3230,so do we ! so do we ! i ' m sorry you had to see that .
3231,hey ! sleeping beauty !
3232,where have you been ! i tried to call you ! i want to talk to you ! i still feel so bad !
3233,"oh no , were you upset ? did you lose sleep ?"
3234,yeah thats what she said .
3235,so ?
3236,so i dont wanna be just anybody .
3237,wow .
3238,"you know what , its , its better this way anyway ."
3239,"i mean i dont know what i was thinking , going down that road again with us ."
3240,its just much easier if were just friends who have a kid .
3241,really ?
3242,yeah .
3243,and youre okay with that ?
3244,yes .
3245,"i mean , its what we always planned ."
3246,"and if you have a plan , you should stick to it ."
3247,thats why they call them plans .
3248,hello ?
3249,im fine .
3250,"hey , for what its worth , with rachel i dont think youll ever be just "" anybody . """
3251,hey there you go !
3252, thanks . 
3253,here ' s my binoculars .
3254,"oh , great . great . you ' re doing great , you know real strong . going strong . keep going ."
3255,these are my night vision goggles .
3256,this is the book i pretend to read when i ' m watching her in the park .
3257,"and these are mad lips , they ' re just for fun ."
3258,"oh , yeah . what ' s this ?"
3259,"oh , this is log i kept , recording her every movement . do you wanna here something from it ?"
3260,"um , not even a little bit ."
3261,it ' s about you .
3262,"oh , okay then ."
3263,i met phoebe today .
3264,she was really nice to me eventhough i ' m such a loser .
3265,"and , then when i was walking home i thought about her a lot , it was weird , but kinda cool ."
3266,good . so what were you thinking ?
3267,i was thinking what it would be like to kiss you .
3268,really ?
3269,no .
3270,oh .
3271,"see that ' s just something i said now , so that maybe i could kiss you ."
3272,"oh , okay ."
3273,"mrs . bing , this tile cleaner is incredible ! where ' d you get it ?"
3274,"oh well umm , i make it myself ! it ' s two parts ammonia and one part lemon juice . and now the secret ingredient is y ' know what ? we"
3275,"okay . uhh , i ' m gonna go get the clothes from the laundry room now . and , when i come back i ' ll clean behind the refrigerator ."
3276,i love her .
3277,i ' ll be back in a minute .
3278,okay .
3279,see ? i told you .
3280,she stole my jeans !
3281,what ?
3282,i have been looking for them all week and she is wearing them !
3283,so she stole your pants and then she came back and wore them in front of you ?
3284,don ' t you see ? it ' s the perfect crime !
3285,she must ' ve been planning this for years !
3286,i will prove it to you !
3287,okay ?
3288,about a week ago i was wearing those jeans and i dropped a pen in my lap and it left an ink stain on the crotch .
3289,now when she comes back i will find it and show you that stain !
3290,"honey , isn ' t it possible that the company that sold the jeans made more than just the one pair ?"
3291,i guess .
3292,"so , shouldn ' t we go give her the benefit of the doubt before we go ' snooping around her crotch ?"
3293,fine . i ' m just glad i didn ' t give her my secret ingredient .
3294,"out of curiosity , what is your secret ingredient ?"
3295,yeah !
